painter_id,painter_name,summary,url,summary_length
3764,William Holman Hunt,"William Holman Hunt  (2 April 1827 – 7 September 1910) was an English painter and one of the founders of the Pre-Raphaelite Brotherhood.  His paintings were notable for their great attention to detail, vivid colour, and elaborate symbolism.  These features were influenced by the writings of John Ruskin and Thomas Carlyle, according to whom the world itself should be read as a system of visual signs.  For Hunt it was the duty of the artist to reveal the correspondence between sign and fact.  Of all the members of the Pre-Raphaelite Brotherhood, Hunt remained most true to their ideals throughout his career.  He was always keen to maximise the popular appeal and public visibility of his works.",https://en.wikipedia.org/wiki/William_Holman_Hunt,116
3765,William Holmes Sullivan,"William Holmes Sullivan (1836-1908) was a British painter who mainly painted history paintings, portraits, and war scenes. His works include various paintings based on William Shakespeare's Tragedy of Julius Caesar.",https://en.wikipedia.org/wiki/William_Holmes_Sullivan,30
3766,William Home Lizars,"William Home Lizars (1788 – 30 March 1859) was a Scottish painter, engraver and publisher.",https://en.wikipedia.org/wiki/William_Home_Lizars,15
3767,William Jacob Baer,"William Jacob Baer (January 29, 1860 – September 21, 1941) was an American artist, considered the foremost American miniature painter.",https://en.wikipedia.org/wiki/William_Jacob_Baer,20
3768,William Jennys,"William Jennys (1774–1859), also known as J. William Jennys, was an American primitive portrait painter who was active from about 1790 to 1810.  He traveled throughout New England seeking commissions in rural areas and small towns. He was the son of the self-taught itinerant portrait painter Richard Jennys (1735–1809), who was trained by and traveled with his father from about 1792 to 1808
His early works are characterized by broadly modeled faces with a minimum of costume detail and bare backgrounds.  Both the costumes and backgrounds became more detailed as his career progressed.  The Connecticut Historical Society (Hartford, Connecticut), Currier Museum of Art (Manchester, New Hampshire), the Farnsworth Art Museum (Rockland, Maine), the Lyman Allyn Art Museum (New London, Connecticut), the Honolulu Museum of Art, the Metropolitan Museum of Art (New York City), the Minneapolis Institute of Arts, the Museum of Fine Arts, Boston, the National Gallery of Art (Washington D.C.), the Rockefeller Folk Art Collection (Colonial Williamsburg) the Utah Museum of Fine Arts (Salt Lake City), the Museum of Arts and Sciences (Daytona Beach) and Wake Forest University Fine Arts Gallery (Winston-Salem, North Carolina), are among the public collections holding work by William Jennys.",https://en.wikipedia.org/wiki/William_Jennys,195
3769,William John Thomson,"William John Thomson  (1771–1845) was an American-born painter of silhouettes, portraits and miniatures who was active in Great Britain.",https://en.wikipedia.org/wiki/William_John_Thomson,19
3770,William Langson Lathrop,"William Langson Lathrop (pronounced ""LAY-throp"") (March 29, 1859 – September 21, 1938) was an American Impressionist landscape painter and founder of the art colony in New Hope, Pennsylvania, where he was an influential founder of Pennsylvania Impressionism.
Lathrop was a member of the National Academy of Design and served on numerous exhibition juries during his career. He received a gold medal at the Panama–Pacific International Exposition (1915) in San Francisco, which showcased works by many of the major American artists of the time.
Lathrop's paintings are now on display in multiple museums, including the Metropolitan Museum of Art in New York City and the Smithsonian American Art Museum in Washington, D.C.",https://en.wikipedia.org/wiki/William_Langson_Lathrop,111
3771,William MacTaggart,"Sir William MacTaggart,  (1903–1981) was a Scottish painter known for his landscapes of East Lothian, France, Norway and elsewhere. He is sometimes called William MacTaggart the Younger to distinguish him from his grandfather, the painter William McTaggart.",https://en.wikipedia.org/wiki/William_MacTaggart,37
3772,William McGregor Paxton,"William McGregor Paxton (June 22, 1869 – 1941) was an American painter and instructor who embraced the Boston School paradigm and was a co-founder of The Guild of Boston Artists. He taught briefly while a student at Cowles Art School, where he met his wife Elizabeth Okie Paxton, and at the Museum of Fine Arts School in Boston. Paxton is known for his portraits, including those of two presidents—Grover Cleveland and Calvin Coolidge—and interior scenes with women, including his wife. His works are in many museums in the United States.",https://en.wikipedia.org/wiki/William_McGregor_Paxton,90
3773,William McTaggart,William McTaggart (25 October 1835 – 2 April 1910) was a Scottish landscape and marine painter who was influenced by Impressionism.,https://en.wikipedia.org/wiki/William_McTaggart,21
3774,William Merritt Chase,"William Merritt Chase (November 1, 1849 – October 25, 1916) was an American painter, known as an exponent of Impressionism and as a teacher. He is also responsible for establishing the Chase School, which later became the Parsons School of Design.",https://en.wikipedia.org/wiki/William_Merritt_Chase,41
3775,William Miller (engraver),William Miller (28 May 1796 – 20 January 1882) was a Scottish Quaker line engraver and watercolourist from Edinburgh.,https://en.wikipedia.org/wiki/William_Miller_(engraver),19
3776,William Mossman,"William Mossman (18 August 1793 – 23 June 1851) was a Scottish sculptor operational in the early 19th century, and father to three sculptor sons.",https://en.wikipedia.org/wiki/William_Mossman,25
3777,William Mustart Lockhart,"William Mustart Lockhart (26 January 1855 – 3 January 1941) was a Scottish watercolour painter, born in Perth and later resident in Glasgow. His middle name, taken from his mother's maiden name, is occasionally noted as Mustard.",https://en.wikipedia.org/wiki/William_Mustart_Lockhart,37
3778,William Nicholson (artist),"Sir William Newzam Prior Nicholson (5 February 1872 – 16 May 1949) was a British painter of still-life, landscape and portraits. He also worked as a printmaker in techniques including woodcut, wood-engraving and lithography, as an illustrator, as an author of children's books and as a designer for the theatre.",https://en.wikipedia.org/wiki/William_Nicholson_(artist),50
3779,William Orpen,"Major Sir William Newenham Montague Orpen,  (27 November 1878 – 29 September 1931) was an Irish artist who mainly worked in London. Orpen was a fine draughtsman and a popular, commercially successful painter of portraits for the well-to-do in Edwardian society, though many of his most striking paintings are self-portraits.
During World War I, he was the most prolific of the official war artists sent by Britain to the Western Front. There he produced drawings and paintings of ordinary soldiers, dead men, and German prisoners of war, as well as portraits of generals and politicians. Most of these works, 138 in all, he donated to the British government; they are now in the collection of the Imperial War Museum. His connections to the senior ranks of the British Army allowed him to stay in France longer than any of the other official war artists, and although he was made a Knight Commander of the Order of the British Empire in the 1918 Birthday Honours, and also elected a member of the Royal Academy of Arts, his determination to serve as a war artist cost him both his health and his social standing in Britain.
After his early death a number of critics, including other artists, were loudly dismissive of his work, and for many years his paintings were rarely exhibited, a situation that only began to change in the 1980s.",https://en.wikipedia.org/wiki/William_Orpen,230
3780,William Powhida,William Powhida (born 1976) is an American visual artist and former art critic. Powhida's work is critical and addresses the contemporary art world.,https://en.wikipedia.org/wiki/William_Powhida,23
3781,William Quiller Orchardson,"Sir William Quiller Orchardson  (27 March 1832 – 13 April 1910) was a Scottish portraitist and painter of domestic and historical subjects who was knighted in June 1907, at the age of 75.",https://en.wikipedia.org/wiki/William_Quiller_Orchardson,33
